Project: SC    Server: flnserv045\DefaultCollection    Query: FUNC BACKLOG - Time    List type: Flat    ;;;;;;;;;;;
ID;Work Item Type;Title;State;Assigned To;TipoSolicitacao;Iteration Path;Description;Created Date;Effort;DataPrevistaEntrega;Closed Date
66110;SOLICITACAO SC;18846/2023 - GECOP - PRORROGACAO DAS DISPOSICOES;CONCLUIDA;Igor Fernando Contreras Alarcon;OPERACAO;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 31/03/2023 00:00:00

N£mero: 18846/2023

Assunto: GECOP - PRORROGACAO DAS DISPOSICOES

Cadastrador: MARCEL FIGUEIRO NUNES

M¢dulo/Sub-m¢dulo/Funcionalidade: MOVIMENTACAO\DISPOSICAO FORA DO AGRUPAMENTO\01.MANTER SERVIDORES A DISPOSICAO

Descriá∆o: 
prorrogaá∆o das Disposiá‰es
Caixa de entrada

Beatriz Cavallazzi Poeta Saporiti
1653 (h† 32 minutos)
para mim

Boa tarde Marcel.

Conforme conversamos, gostaria que vocàs prorrogassem no sistema as disposiá‰es dentro do agrupamento e fora do agrupamento tambÇm
Onde est† Data fim prevista 31/03/2023, dever† ficar 30/04/2023.
Para todos os servidores nesta situaá∆o..
Os dados de publicaá∆o dever† conter
Ato 1320 doe 21991 de 31/03/2023.

  ATO nß 1320 / 2023 O GOVERNADOR DO ESTADO DE SANTA CATARINA, no uso de suas atribuiá‰es, e de acordo com o art. 71, da Constituiá∆o Estadual, e Decreto nß 336/19, resolve PRORROGAR, no per°odo de 01/04/2023 a 30/04/2023, os efeitos do Ato n. 2343/2022, publicado em 08/12/2022, que prorrogou as disposiá‰es dos servidores p£blicos da Administraá∆o Direta e Indireta do Poder Executivo Estadual, conforme processo SEA 4783/2023.  

Logo	
Beatriz Cavallazzi Poeta Saporiti
Gerància de Controle de Pessoal (GECOP)
Diretoria de Gest∆o e Desenvolvimento de Pessoas (DGDP)
Fone (48) 3665-1628
beatriz.saporitisea.sc.gov.br
www.portaldoservidor.sc.gov.br

";31/03/2023 17:33;10;14/04/2023 00:00;17/04/2023 10:09
66130;SOLICITACAO ALESC;2464/2023 - CORRIGIR DADOS DE SERVIDORES DISPOSICAO - NAO PERMITE PRORROGAR;CONCLUIDA;Eneida de Farias Bastos;EVOLUTIVA;\FUNC\Sprints 2023\Sprint 8;"Informaá‰es principais
Data da solicitaá∆o: 03/04/2023 00:00:00

N£mero: 2464/2023

Assunto: CORRIGIR DADOS DE SERVIDORES DISPOSICAO - NAO PERMITE PRORROGAR

Cadastrador: LUIZ EDUARDO DE SOUZA

M¢dulo/Sub-m¢dulo/Funcionalidade: MOVIMENTACAO\DISPOSICAO FORA DO AGRUPAMENTO\02.RECEBER SERVIDOR A DISPOSICAO

Descriá∆o: 
Favor corrigir os dados dos servidores de matr°cula 9838, 3709 e 9838, que n∆o est∆o permitindo prorrogar em novo convànio por erros diversos.

";03/04/2023 09:11;62;14/04/2023 00:00;08/05/2023 12:03
66147;SOLICITACAO SC;18850/2023 - PM - ATUALIZACOES DIARIAS PMSC;CONCLUIDA;Igor Fernando Contreras Alarcon;EVOLUTIVA;\FUNC\Sprints 2023\Sprint 11;"Informaá‰es principais
Data da solicitaá∆o: 03/04/2023 00:00:00

N£mero: 18850/2023

Assunto: PM - ATUALIZACOES DIARIAS PMSC

Cadastrador: MARCEL FIGUEIRO NUNES

M¢dulo/Sub-m¢dulo/Funcionalidade:  NAO INFORMADO  

Descriá∆o: 
Fwd Atualizaá‰es di†rias PMSC
Externa
Caixa de entrada

THIAGO MIRANDA DA CUNHA 
Anexos
31 de mar. de 2023, 1516 (h† 3 dias)
para cristinaos, boavista, mim, equipebipm, Inova

 GESIP

De ""THIAGO MIRANDA DA CUNHA"" 
Para ""cristinaos"" 
Cc ""Inova Chefe"" , ""equipebipm"" 
Enviadas Sexta-feira, 31 de maráo de 2023 150952
Assunto Fwd Atualizaá‰es di†rias PMSC

Boa tarde, Cristina. 

Segue a demanda de dados que foi alinhada com o Major Gabriel. 

Atualizaá∆o de hora em hora na view (Consultas base em anexo)
N¢s mapeamos

Da Estrutura PMSC 2801 e 3801
Lotaá∆o - Data in°cio e Data fim (criaá∆o e exclus∆o de estrutura)
Alteraá∆o de Pai Parent ID

Dos Policiais/civis
Matr°cula
D°gito
C¢digo de v°nculo depois do d°gito
Nome
Nome de Guerra
Cargo
Unidade Organizacional (lotaá∆o)

Dados Cadastrais
Afastamentos (todos, exclus∆o, MÇdico, LTIP, etc)
E-mail
Telefone (os tràs)

Respeitosamente, 
SD PM Thiago Miranda da Cunha
DTIC-INOVA
De ""THIAGO MIRANDA DA CUNHA"" 
Para ""marcel nunes"" , ""gzip"" 
Cc ""Inova Chefe"" , ""equipebipm"" 
Enviadas Quarta-feira, 29 de maráo de 2023 181241
Assunto Atualizaá‰es di†rias PMSC

Boa tarde, 

Segue em anexo as consultas as quais a PMSC necessita de atualizaá∆o di†ria, conforme alinhamos na ultima reuni∆o (CIASC/SEA). 

Respeitosamente, 
SD PM Thiago Miranda da Cunha
DTIC-INOVA

 Um anexo
    Anexos verificados pelo Gmail

";03/04/2023 15:13;81,25;02/06/2023 00:00;20/10/2023 14:52
66213;SOLICITACAO SC;18857/2023 - SAP - PROBLEMAS PARA RECUPERAR DADOS DE ESTAGIO PROBATORIO;CONCLUIDA;Eneida de Farias Bastos;TRANSF CONHECIMENTO;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 04/04/2023 00:00:00

N£mero: 18857/2023

Assunto: SAP - PROBLEMAS PARA RECUPERAR DADOS DE ESTAGIO PROBATORIO

Cadastrador: DIONICIO ANGEL VASQUEZ ROSALES

M¢dulo/Sub-m¢dulo/Funcionalidade: DESENV FUNCIONAL\ESTµGIO PROBAT‡RIO\01.AVALIAR SERVIDOR EM ESTAGIO PROBATORIO

Descriá∆o: 

Boa tarde,

Est† acontecendo problemas para recuperar dados do estagio probat¢rio para avaliar servidor da SAP.
Evidencia em anexo.
Por favor revisar  e corrigir.


----------------------------------------

Prezado Marcel,

Recebi uma solicitaá∆o da Secretaria de Administraá∆o Prisional  para verificar o porquà o sistema n∆o traz as informaá‰es da avaliaá∆o do servidor Eduardo Ezequiel Lourenáo, matr°cula  639940-1-01.

Ao cliclar no Desenvolvimento Funcional - est†gio probat¢rio- avaliar servidor em est†gio probat¢rio e cliclar em novo, o sistema n∆o est† trazendo os dados necess†rios como n£mero da avaliaá∆o, per°odo da avaliaá∆o...para que o ¢rg∆o realize a avaliaá∆o do servidor.

--------------------------------------


Em caso de d£vidas fico Ö disposiá∆o.


Dionicio
GESIP/DGDP/SEA

";04/04/2023 15:35;2;06/04/2023 00:00;06/04/2023 09:20
66218;SOLICITACAO SC;18858/2023 - GEIMP-CORRECAO DADOS DE MIGRACAO;CONCLUIDA;Felipe Callado de Oliveira;CORRETIVA;\FUNC\Sprints 2023\Sprint 7;"Informaá‰es principais
Data da solicitaá∆o: 04/04/2023 00:00:00

N£mero: 18858/2023

Assunto: GEIMP-CORRECAO DADOS DE MIGRACAO

Cadastrador: DANIEL DE ANDRADE

M¢dulo/Sub-m¢dulo/Funcionalidade: MOVIMENTACAO\MOVIMENTACAO NO AGRUPAMENTO\01.MANTER MOVIMENTACAO

Descriá∆o: 
ao tentar finalizar uma disposiá∆o apareceu a critica  Operaá∆o n∆o efetuada Este registro foi migrado e 
n∆o possui todas as informaá‰es necess†rias para realizar esta operaá∆o.;

dados do servidor 0145562-1-01

";04/04/2023 16:15;4,5;06/04/2023 00:00;12/04/2023 18:57
66224;SOLICITACAO SC;18859/2023 - GESIP- ERRO RESUMO DE CARGOS POR LOTACAO.;CONCLUIDA;Eneida de Farias Bastos;CORRETIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 04/04/2023 00:00:00

N£mero: 18859/2023

Assunto: GESIP- ERRO RESUMO DE CARGOS POR LOTACAO.

Cadastrador: SANDRO RODRIGUES

M¢dulo/Sub-m¢dulo/Funcionalidade: CONTROLE GERENCIAL\01.RELATORIOS GERENCIAIS\04.RESUMO DE CARGOS-POR LOTACAO/CARREIRA/MUNICIPIO

Descriá∆o: 
Boa tarde.

Solicito que nos ajude com a seguinte solicitaá∆o.

Foi constato que n∆o est† aparecendo no relat¢rio o servidores a disposiá∆o conforme relat¢rio
 em anexo para gerar o quantitativo dos servidores por diretoria.
Conforme o relat¢rio a servidora Tatiane n∆o aparece em nossa gerencia.


Att,

Sandro Rodrigues

";04/04/2023 16:50;18;21/04/2023 00:00;20/04/2023 09:10
66233;SOLICITACAO SC;18862/2023 - GEDEP - INCONSISTENCIA AVALIACAO DE DESEMPENHO DO EP;CONCLUIDA;Igor Fernando Contreras Alarcon;CORRETIVA;\FUNC\Sprints 2023\Sprint 9;"Informaá‰es principais
Data da solicitaá∆o: 04/04/2023 00:00:00

N£mero: 18862/2023

Assunto: GEDEP - INCONSISTENCIA AVALIACAO DE DESEMPENHO DO EP

Cadastrador: MARCEL FIGUEIRO NUNES

M¢dulo/Sub-m¢dulo/Funcionalidade: DESENV FUNCIONAL\ESTµGIO PROBAT‡RIO\01.AVALIAR SERVIDOR EM ESTAGIO PROBATORIO

Descriá∆o: 
Inconsistància Avaliaá∆o de Desempenho do EP
Caixa de entrada

Monica Seixas de Oliveira Mello
seg., 3 de abr., 1824 (h† 23 horas)
para mim

Prezado Marcel,

Boa tarde

Tudo bem  Conforme conversamos mais uma situaá∆o para verificarmos.

O est†gio probat¢rio do servidor  Rafael dos Santos Buch,  matr°cula 0961995-0-03,  da Secretaria de Administraá∆o Prisional  
admitido no cargo de Agente de Seguranáa Socioeducativo em 12.01.2018 e 
nomeado num novo concurso na data de 02.03.2022 no cargo de Policial Penal no mesmo ¢rg∆o, acontece que no  sistema as avaliaá‰es que deveriam constar Ç a do cargo de Agente de Seguranáa Socioeducativo que de fato foram  as avaliaá‰es j† realizadas, porÇm equivocadamente aparecem as 6 (seis) avaliaá‰es no novo cargo do servidor como Policial Penal. 

As avaliaá‰es se referem ao cargo de Agente de Seguranáa Socioeducativo. Assim onde consta Policial Penal, dever† constar Agente de Seguranáa Socioeducativo. As avaliaá‰es como Policial Penal ainda n∆o foram feitas.

Cabe destacar que Ç apenas uma quest∆o de nomenclatura, pois o servidor n∆o mudou de ¢rg∆o, tem o mesmo v°nculo, mas mudou de cargo  e segundo previs∆o constitucional a cada nomeaá∆o, o servidor tem que passar por um novo est†gio probat¢rio.    

image.png

Att. 

Mìnica Mello
Administradora
Est†gio Probat¢rio 
Gerància de Desenvolvimento de Pessoas
Diretoria de Gest∆o e Desenvolvimento de Pessoas
Secretaria de  Estado da Administraá∆o

";04/04/2023 18:18;10;05/05/2023 00:00;05/05/2023 10:06
66239;SOLICITACAO ALESC;2467/2023 - OPCAO ANALISAR COMPROVANTE DA HOMOLOGACAO DO AUXILIO SAUDE NAO FUNCIONA;CONCLUIDA;Andrey Lopes;OPERACAO;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 05/04/2023 00:00:00

N£mero: 2467/2023

Assunto: OPCAO ANALISAR COMPROVANTE DA HOMOLOGACAO DO AUXILIO SAUDE NAO FUNCIONA

Cadastrador: HUMBERTO MACHADO FILHO

M¢dulo/Sub-m¢dulo/Funcionalidade: COORD. DE BENEFICIOS\AUXILIO SAUDE\HOMOLOGAR COMPROVANTE AUXILIO SAUDE - AVULSO

Descriá∆o: 
P†gina de Consulta ""Analisar Comprovante"" n∆o abre, no sistema SIGRH.
Menu Coord, de Benef°cios > Auxilio sa£de > Homologar comprovante Auxilio Sa£de  - Avulso.
Ao informar uma matr°cula e clicar em ""Analisar comprovante"", a p†gina n∆o carrega.
Como exemplo a matr°cula 6532
Como mostra a imagem a seguir


";05/04/2023 09:48;8;05/04/2023 00:00;06/04/2023 10:35
66373;SOLICITACAO SC;18873/2023 - GEDEP-PROGRESSAO SAP INTERROMPIDA;CONCLUIDA;Eneida de Farias Bastos;CORRETIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 10/04/2023 00:00:00

N£mero: 18873/2023

Assunto: GEDEP-PROGRESSAO SAP INTERROMPIDA 

Cadastrador: DANIEL DE ANDRADE

M¢dulo/Sub-m¢dulo/Funcionalidade: DESENV FUNCIONAL\PROGRESSAO-PROMOCAO\03.MANTER PROGRESSAO FUNCIONAL

Descriá∆o: 
a progress∆o na sap est† sendo interropida. a descriá∆o do processo aparece VALIDACAO)

IMAGEM ENVIADA PARA ENEIDA E PODE SER VISTO NO SIGRH 

";10/04/2023 13:09;2;10/04/2023 00:00;10/04/2023 16:00
66427;SOLICITACAO INTERNA;Sprint 8;CANCELADA;Andrey Lopes;OPERACAO;\FUNC;;11/04/2023 11:38;;;
66455;SOLICITACAO ALESC;2483/2023 - REGISTRAR DADOS DO PROCESSO DE POS-GRADUACAO;CONCLUIDA;Eneida de Farias Bastos;EVOLUTIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 11/04/2023 00:00:00

N£mero: 2483/2023

Assunto: REGISTRAR DADOS DO PROCESSO DE POS-GRADUACAO

Cadastrador: JULIANA STADNIK DE LIMA

M¢dulo/Sub-m¢dulo/Funcionalidade: DESENV FUNCIONAL\CURRICULO\01.MANTER FORMACAO/CARTEIRA

Descriá∆o: 
 Boa tarde,
Solicitamos que seja poss°vel incluir os dados de publicaá∆o do Ato que concede adicional de graduaá∆o e p¢s-graduaá∆o neste m¢dulo de forma separada dos dados do curso, j† que ap¢s o curso lanáado e folha calculada, n∆o Ç poss°vel mais alterar. Se for poss°vel, colocar os campos de dados de publicaá∆o como uma opá∆o separada, ao lado das opá‰es que j† existem na barra inferior quando listamos os cursos de um servidor.
Atte.

";11/04/2023 14:46;25;28/04/2023 00:00;03/05/2023 08:05
66536;SOLICITACAO SC;18888/2023 - PC - LEVANTAMENTO DOS POLICIAIS CIVIS QUE PRESTARAM SERVICO NA POLICIA;CONCLUIDA;Eneida de Farias Bastos;OPERACAO;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 12/04/2023 00:00:00

N£mero: 18888/2023

Assunto: PC - LEVANTAMENTO DOS POLICIAIS CIVIS QUE PRESTARAM SERVICO NA POLICIA

Cadastrador: RENAN ROSADO DE ALMEIDA

M¢dulo/Sub-m¢dulo/Funcionalidade:  NAO INFORMADO  

Descriá∆o: 
Prezados,

encaminho em anexo a solicitaá∆o da pol°cia civil sobre os policiais que completaram 30, 35 e 40 anos na pol°cia. 
N∆o conseguimos obter a informaá∆o nos relat¢rios dispon°veis e no BoaVista temos pessoas com 97 anos de tempo serviáo no cargo e 100 anos de serviáo na carreira.

Considerar os policiais que completaram os per°odos nos £ltimos 04 anos - entre janeiro de 2019 e maráo de 2023.

A pol°cia solicita os dados atÇ o dia 14/04/23.


Muito obrigado,

---------- Forwarded message ---------
De GEPES - Estat°stica 
Date ter., 11 de abr. de 2023 Ös 1307
Subject 40 anos de serviáo na pol°cia, 35 anos e 30 anos
To GEPES - Estat°stica 
Cc Gerencia de Gest∆o do Sigrh 


Prezado servidor,

Precisamos de aux°lio para extrair algumas informaá∆o no SIGRH para responder a demanda abaixo

De ordem do Exmo. Delegado-Geral da Pol°cia Civil de Santa Catarina, Sr. Ulisses Gabriel, com o advento da comemoraá∆o dos 211 anos da Pol°cia Civil, o Setor de Operaá‰es juntamente com o Delegado-Geral est† analisando a viabilidade de algumas entregas durante a solenidade de anivers†rio da Pol°cia Civil.

Desta forma, solicitamos atÇ o dia 14/04/23 o levantamento dos policiais civis (ativos e inativos) que prestaram 40 anos de serviáo na pol°cia, 35 anos e 30 anos. Pedimos que esta listagem seja separada por anos de serviáo, contendo nome do servidor, cargo, status ativo ou inativo, lotaá∆o atual, telefone e e-mail.

Respeitosamente,

Roberto Cardoso Struve
Escriv∆o de Pol°cia Civil
Delegacia Geral de Pol°cia Civil
Gerància de Gest∆o de Pessoas
Setor de An†lise de Folha de Pagamento
Avenida Ivo Silveira, 1521, Bloco B, 1ß andar, Capoeiras, Florian¢polis SC CEP 88085-00
Telefone para contato 48 - 3665 - 8205
Correio eletrìnico institucional roberto-struvepc.sc.gov.br
www.policiacivil.sc.gov.br

";12/04/2023 17:38;6;28/04/2023 00:00;24/04/2023 14:45
66593;SOLICITACAO SC;18895/2023 - GEBEN-ALTERACAO DE CONTRATO ACT - RECUPERACAO;CONCLUIDA;Igor Fernando Contreras Alarcon;OPERACAO;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 13/04/2023 00:00:00

N£mero: 18895/2023

Assunto: GEBEN-ALTERACAO DE CONTRATO ACT - RECUPERACAO 

Cadastrador: DANIEL DE ANDRADE

M¢dulo/Sub-m¢dulo/Funcionalidade: CADASTRO\CONTRATO TEMPORARIO\01.MANTER ACT - ADMITIDO EM CARATER TEMPORARIO

Descriá∆o: 
solicito a alteraá∆o do contrato abaixo listado via banco de dados.
a alteraá∆o n∆o Ç poss°vel via aplicaá∆o. 


Boa tarde Daniel, 

Conforme j† conversado, solicito que seja alterado no v°nculo 01 do servidor Fabiano Ferrari,  CPF 74554409953, per°odo referente a 01/11/1999 a 31/03/1994, o regime de trabalho para CLT e o regime previdenci†rio deve constar ""sem contribuiá∆o"". 
Essa alteraá∆o faz-se necess†ria para que possamos emitir documento requerido pelo servidor.  

Atenciosamente,
Phyllis R. Scheidt. 

";13/04/2023 15:04;1;19/04/2023 00:00;18/04/2023 17:48
66615;SOLICITACAO ALESC;2488/2023 - GABINETES - NOVO ALTERAR NIVEL DE CARGO COMISSIONADO;CONCLUIDA;Felipe Callado de Oliveira;EVOLUTIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 13/04/2023 00:00:00

N£mero: 2488/2023

Assunto: GABINETES - NOVO ALTERAR NIVEL DE CARGO COMISSIONADO

Cadastrador: LUIZ EDUARDO DE SOUZA

M¢dulo/Sub-m¢dulo/Funcionalidade: CADASTRO\CARGO EM COMISSAO\09.ALTERAR NIVEL/OPCAO DE RECEBIMENTO DO COMISSIONADO

Descriá∆o: 
 Descriá∆o

Previsto para Julho de 2023, devemos alterar a funcionalidade de mudanáa de n°vel de Cargo em Comiss∆o para que os gabinetes e outras unidades possam lanáar as mudanáas diretamente pelo SIGRH, e este, faáa o processo no SEI automaticamente. Hoje o SIGRH j† est† parametrizado para realizar aá‰es diretamente do SIGRH, mas n∆o faz a integraá∆o com o SEI e n∆o possui um processo intuitivo.

"" Abrangància
- A funcionalidade deve possuir o conceito de abrangància, onde o bot∆o listar s¢ exibir† pessoas da permiss∆o constante nas permiss‰es do usu†rio;

"" Alteraá‰es dos n°veis
-A opá∆o Informaá‰es Principais poder† se chamar ""Alterar valor do cargo comissionado""
- Ao clicar no ""Alterar"", para n∆o gestores(gabinetes), a funcionalidade s¢ poder† exibir a opá∆o de nova vigància, com data inicial da vigància prÇ preenchida com a data do dia;
- N∆o permitir para n∆o gestores a alteraá∆o da relaá∆o de trabalho e da opá∆o de recebimento comissionado;

"" Status
- Dever† ter o conceito de status em tràs n°veis Em digitaá∆o, Aguardando homologaá∆o e Homologado e dever† substituir a coluna no grid ""Homologado"";
- Quando o n∆o gestor fizer a alteraá∆o, dever† clicar, na opá∆o, no rodapÇ, de enviar para homologaá∆o;
- Ao incluir uma alteraá∆o de n°vel, o status do pedido, para n∆o gestores, ser† ""em digitaá∆o"". Neste momento, o usu†rio do gabinete ou outros setores, poder∆o excluir e alterar os dados como queiram, sem que o sistema impeáa;
- Ao clicar em ""enviar para homologaá∆o"", dever† exibir um pop-up perguntando se a pessoa tem certeza do envio e informando que os dados s¢ poder∆o ser alterados pelo gestor. Caso clique em cancelar, volta ao status ""em digitaá∆o"";
-A tela de homologar, j† existente, n∆o precisa ser alterada em seus campos;
- Os gestores da funcionalidade, quando fizerem a alteraá∆o de n°vel, passar† a ter o status ""homologado"";
- Todas as alteraá‰es ou cadastros desta funcionalidade realizados atÇ a implantaá∆o, dever∆o ter o status ""homologado"".

"" Integraá∆o com o SEI
- O usu†rio n∆o gestor, ao clicar em continuar no pop up aberto em ""enviar para homologaá∆o"" ir† criar um processo SEI na unidade de origem com o documento hoje dispon°vel na opá∆o Gerar pedido de mudanáa de n°vel, em formato edit†vel no SEI para que o respons†vel possa assinar e encaminhar para o DRH;
- O documento gerado no SEI deve ser preenchido com os dados corretos da alteraá∆o e as autoridades competentes das unidades;
- Dever† constar no rodapÇ a opá∆o de ""Gerar Portaria"" para a inclus∆o da Portaria preenchida no SEI indicado criado na nomeaá∆o ou em SEI digitado em janela pop-up.

---------------------------------------------------------------------------------------------------------------------------------------------------------------------
Portaria de Alteraá∆o de N°vel
Tipo Portaria
Formato HTML
Texto

<p class=""TextoJustificadoRecuoPrimeiraLinha"">O DIRETOR DE RECURSOS HUMANOS DA ASSEMBLEIA LEGISLATIVA, no exerc°cio das atribuiá‰es que lhe s∆o conferidas no art. 18, par†grafo £nico, da Resoluá∆o nß 001, de 11 de janeiro de 2006, convalidada pela Lei Complementar nß 642, de 22 de janeiro de 2015, com redaá∆o dada pelo art. 4ß da Lei Complementar nß 672, de 19 de janeiro de 2016, e Portaria n&ordm; 071, de 5 de fevereiro de 2016</p>
<p class=""TextoJustificadoRecuoPrimeiraLinha"">&nbsp;</p>
<p class=""TextoJustificadoRecuoPrimeiraLinha""><b>RESOLVE</b>&nbsp;<i>nos termos dos arts. 9ß e 11 da Lei nß 6.745, de 28 de dezembro de 1985, em conformidade com as Resoluá‰es nß 001 e 002/2006, e alteraá‰es, e convalidada pela Lei Complementar nß 642, de 22 de janeiro de 2015,</i></p>
<p class=""TextoJustificadoRecuoPrimeiraLinha""></p>
<p class=""TextoJustificadoRecuoPrimeiraLinha""><b>ALTERAR N÷VEL DE RETRIBUIÄ«O SALARIAL </b>do cargo de provimento em comiss∆o de <preencher com o cargo>, do servidor <b></b>, matr°cula nß , de PL/ para o PL/ do Quadro de Pessoal da Assembleia Legislativa, a contar de  ().</p>
<p class=""TextoJustificadoRecuoPrimeiraLinha""></p>
<p class=""TextoCentralizado"">autoridade competente da DRH</p>
<p class=""TextoCentralizado"">Diretor de Recursos Humanos</p>

";13/04/2023 19:26;158;22/09/2023 00:00;17/10/2023 17:07
